year,district,village,package,lon,lat,variety_a,variety_b,variety_c,variety_d,rank_variety_a,rank_variety_b,rank_variety_c,rank_variety_d,planting_date,season,crop,country,characteristic,best,worst,overall_vs_local,var_a,var_b,var_c,yield,best_yield,worst_yield,project,GDD,GDD_veg,GDD_flo,GDD_gra,maxDT_VEG,minDT_VEG,maxNT_VEG,minNT_VEG,SU_VEG,TR_VEG,DTR_VEG,maxDTR_VEG,sdDTR_VEG,MLDS_VEG,MLWS_VEG,R5mm_VEG,R10mm_VEG,R20mm_VEG,SDII_VEG,Rx1day_VEG,Rx5day_VEG,Rtotal_VEG,maxDT_FLO,minDT_FLO,maxNT_FLO,minNT_FLO,SU_FLO,TR_FLO,DTR_FLO,maxDTR_FLO,sdDTR_FLO,MLDS_FLO,MLWS_FLO,R5mm_FLO,R10mm_FLO,R20mm_FLO,SDII_FLO,Rx1day_FLO,Rx5day_FLO,Rtotal_FLO,maxDT_GRA,minDT_GRA,maxNT_GRA,minNT_GRA,SU_GRA,TR_GRA,DTR_GRA,maxDTR_GRA,sdDTR_GRA,MLDS_GRA,MLWS_GRA,R5mm_GRA,R10mm_GRA,R20mm_GRA,SDII_GRA,Rx1day_GRA,Rx5day_GRA,Rtotal_GRA,maxDT_FLO_acc,minDT_FLO_acc,maxNT_FLO_acc,minNT_FLO_acc,SU_FLO_acc,TR_FLO_acc,DTR_FLO_acc,maxDTR_FLO_acc,sdDTR_FLO_acc,MLDS_FLO_acc,MLWS_FLO_acc,R5mm_FLO_acc,R10mm_FLO_acc,R20mm_FLO_acc,SDII_FLO_acc,Rx1day_FLO_acc,Rx5day_FLO_acc,Rtotal_FLO_acc,maxDT_GRA_acc,minDT_GRA_acc,maxNT_GRA_acc,minNT_GRA_acc,SU_GRA_acc,TR_GRA_acc,DTR_GRA_acc,maxDTR_GRA_acc,sdDTR_GRA_acc,MLDS_GRA_acc,MLWS_GRA_acc,R5mm_GRA_acc,R10mm_GRA_acc,R20mm_GRA_acc,SDII_GRA_acc,Rx1day_GRA_acc,Rx5day_GRA_acc,Rtotal_GRA_acc,soil,xy,yx,planting_day
2015,Micheal Abi,Hadnet,630,39.19,13.61638889,208328,222554,208279,Assassa,3,4,1,2,16648,Meher-15,durumwheat,ETH,Overall_performance-(A/B/C),NA,NA,Overall_performance_VS_Local-(Best/Worse),NA,NA,NA,Yield-(A/B/C),NA,NA,durumwheat_eth_2015_Tigray,180,145,23,21,35.1265465935788,27.88592795614724,10.907286609240428,9.4930383711825,100,0,21.407315023275025,24.83728660924048,2.7868345466537034,47,7,6,7,1,1.6135705868403116,37.803627014160156,88.51868629455566,290.4427056312561,34.25148003132339,31.531096319498864,9.604596711041518,9.451307752545073,22,0,23.132940841460794,24.667024275646,0.8486424165650056,21,1,0,0,0,0.10184775228085725,2.342498302459717,2.342498302459717,2.342498302459717,40.41841033672671,34.58380579483156,9.847024275646069,9.534103367267063,20,0,27.459708692247375,30.571386061080638,1.7593901944813142,20,1,0,0,0,0,0,0,0,35.1265465935788,27.88592795614724,10.907286609240428,9.451307752545073,123,0,21.638359576852547,24.83728660924048,2.669221866318154,48,7,6,7,1,1.442291644993674,37.803627014160156,88.51868629455566,292.7852039337158,40.41841033672671,27.88592795614724,10.907286609240428,9.451307752545073,144,0,22.27469936603407,30.571386061080638,3.148234639399156,48,7,6,7,1,1.2898026605009507,37.803627014160156,88.51868629455566,292.7852039337158,Eutric Vertisols,52.806388889999994,25.573611109999998,213
2015,Melfa_Bowak,Bowak,535,39.14,13.64611111,236308,228862,Assassa,208136,3,2,1,4,16648,Meher-15,durumwheat,ETH,Overall_performance-(A/B/C),NA,NA,Overall_performance_VS_Local-(Best/Worse),NA,NA,NA,Yield-(A/B/C),NA,NA,durumwheat_eth_2015_Tigray,180,148,21,19,33.061624902114396,28.98331245105719,11.698794048551308,9.937764291307774,82,0,19.657754489423017,23.049447924823838,1.6904302484951295,48,7,8,5,3,1.7935330324702792,38.415157318115234,89.48103713989258,322.83594584465027,36.60216131558334,33.195203602192656,10.299036805011765,9.912137823022734,20,0,24.768319890367998,26.30312451057157,0.9548156875421819,20,1,0,0,0,0,0,0,0,42.284459671104216,36.95966327329684,10.894122944400953,10.349389193422112,18,0,28.694076611850633,31.39033672670326,1.5227864536211013,18,1,0,0,0,0,0,0,0,36.60216131558334,28.98331245105719,11.698794048551308,9.912137823022734,103,0,20.286988174478864,26.30312451057157,2.3248396760564063,48,7,8,5,3,1.5903248563775876,38.415157318115234,89.48103713989258,322.83594584465027,42.284459671104216,28.98331245105719,11.698794048551308,9.912137823022734,122,0,21.129219741288683,31.39033672670326,3.375812445887089,48,7,8,5,3,1.422184783456609,38.415157318115234,89.48103713989258,322.83594584465027,Eutric Cambisols,52.78611111,25.49388889,213
2015,Micheal Abi,Hadnet,631,39.19,13.61638889,236308,208304,Assassa,208136,4,1,2,3,16648,Meher-15,durumwheat,ETH,Overall_performance-(A/B/C),NA,NA,Overall_performance_VS_Local-(Best/Worse),NA,NA,NA,Yield-(A/B/C),NA,NA,durumwheat_eth_2015_Tigray,180,145,23,21,35.1265465935788,27.88592795614724,10.907286609240428,9.4930383711825,100,0,21.407315023275025,24.83728660924048,2.7868345466537034,47,7,6,7,1,1.6135705868403116,37.803627014160156,88.51868629455566,290.4427056312561,34.25148003132339,31.531096319498864,9.604596711041518,9.451307752545073,22,0,23.132940841460794,24.667024275646,0.8486424165650056,21,1,0,0,0,0.10184775228085725,2.342498302459717,2.342498302459717,2.342498302459717,40.41841033672671,34.58380579483156,9.847024275646069,9.534103367267063,20,0,27.459708692247375,30.571386061080638,1.7593901944813142,20,1,0,0,0,0,0,0,0,35.1265465935788,27.88592795614724,10.907286609240428,9.451307752545073,123,0,21.638359576852547,24.83728660924048,2.669221866318154,48,7,6,7,1,1.442291644993674,37.803627014160156,88.51868629455566,292.7852039337158,40.41841033672671,27.88592795614724,10.907286609240428,9.451307752545073,144,0,22.27469936603407,30.571386061080638,3.148234639399156,48,7,6,7,1,1.2898026605009507,37.803627014160156,88.51868629455566,292.7852039337158,Eutric Vertisols,52.806388889999994,25.573611109999998,213
2015,Micheal Abi,Adi kunti,632,39.19722222,13.61333333,236308,222554,6856B,Assassa,1,3,2,4,16648,Meher-15,durumwheat,ETH,Overall_performance-(A/B/C),NA,NA,Overall_performance_VS_Local-(Best/Worse),NA,NA,NA,Yield-(A/B/C),NA,NA,durumwheat_eth_2015_Tigray,180,146,22,20,32.567768206734584,28.217180892717376,11.348954581049357,10.370000000000005,106,0,20.16336529581724,21.9099373531715,1.690893683576975,48,7,6,7,1,1.6135705868403116,37.803627014160156,88.51868629455566,290.4427056312561,34.5417267032106,31.698437744714223,10.565947533281179,10.370000000000005,21,0,22.45459540589923,23.99088488645252,0.8384845114713353,21,1,0,0,0,0,0,0,0,40.02882928739236,34.929440093970136,10.746738449491046,10.513077525450324,19,0,26.67631290442228,29.282090837901315,1.5522057079156382,19,1,0,0,0,0,0,0,0,34.5417267032106,28.217180892717376,11.348954581049357,10.370000000000005,128,0,20.458264551554677,23.99088488645252,1.7746168925904937,48,7,6,7,1,1.442291644993674,37.803627014160156,88.51868629455566,292.7852039337158,40.02882928739236,28.217180892717376,11.348954581049357,10.370000000000005,148,0,21.110012939752664,29.282090837901315,2.577064294911319,48,7,6,7,1,1.2898026605009507,37.803627014160156,88.51868629455566,292.7852039337158,Eutric Vertisols,52.810555550000004,25.58388889,213
2013,Micheal Abi,Hadnet,677,39.19,13.61638889,Assassa,222434,6856B,208304,3,2,1,4,15918,Meher-13,durumwheat,ETH,Overall_performance-(A/B/C),NA,NA,Overall_performance_VS_Local-(Best/Worse),NA,NA,NA,Yield-(A/B/C),NA,NA,durumwheat_eth_2013_Tigray,180,164,19,20,36.49144087705564,23.98758809710264,10.670000000000016,8.452067345340687,82,0,20.122549014897814,27.92608065779169,4.666543945030417,49,7,11,8,2,1.5867025242911446,35.2607536315918,79.89838790893555,285.606454372406,38.59986687548946,36.68094361785438,9.018034455755693,8.597909162098713,18,0,28.848666144609748,29.581832419733768,0.4417259121367049,18,1,0,0,0,0,0,0,0,40.55530931871576,38.9120516836335,9.782967893500427,9.08852779953016,19,0,30.25938301116927,30.77234142521533,0.23478693289691746,19,1,0,0,0,0,0,0,0,38.59986687548946,23.98758809710264,10.670000000000016,8.452067345340687,101,0,21.02874336313645,29.581832419733768,5.157210267357789,68,7,11,8,2,1.4069283466620985,35.2607536315918,79.89838790893555,285.606454372406,40.55530931871576,23.98758809710264,10.670000000000016,8.452067345340687,121,0,21.939912116113703,30.77234142521533,5.616888493440323,88,7,11,8,2,1.2581782130942996,35.2607536315918,79.89838790893555,285.606454372406,Eutric Vertisols,52.806388889999994,25.573611109999998,213
2013,Micheal Abi,Hadnet,682,39.19,13.61638889,Assassa,227542,208136,208281,4,3,2,1,15918,Meher-13,durumwheat,ETH,Overall_performance-(A/B/C),NA,NA,Overall_performance_VS_Local-(Best/Worse),NA,NA,NA,Yield-(A/B/C),NA,NA,durumwheat_eth_2013_Tigray,180,164,19,20,36.49144087705564,23.98758809710264,10.670000000000016,8.452067345340687,82,0,20.122549014897814,27.92608065779169,4.666543945030417,49,7,11,8,2,1.5867025242911446,35.2607536315918,79.89838790893555,285.606454372406,38.59986687548946,36.68094361785438,9.018034455755693,8.597909162098713,18,0,28.848666144609748,29.581832419733768,0.4417259121367049,18,1,0,0,0,0,0,0,0,40.55530931871576,38.9120516836335,9.782967893500427,9.08852779953016,19,0,30.25938301116927,30.77234142521533,0.23478693289691746,19,1,0,0,0,0,0,0,0,38.59986687548946,23.98758809710264,10.670000000000016,8.452067345340687,101,0,21.02874336313645,29.581832419733768,5.157210267357789,68,7,11,8,2,1.4069283466620985,35.2607536315918,79.89838790893555,285.606454372406,40.55530931871576,23.98758809710264,10.670000000000016,8.452067345340687,121,0,21.939912116113703,30.77234142521533,5.616888493440323,88,7,11,8,2,1.2581782130942996,35.2607536315918,79.89838790893555,285.606454372406,Eutric Vertisols,52.806388889999994,25.573611109999998,213
2015,Lemeat,Mysedri,590,39.14416667,13.61611111,208281,238537,Assassa,208136,3,2,4,1,16648,Meher-15,durumwheat,ETH,Overall_performance-(A/B/C),NA,NA,Overall_performance_VS_Local-(Best/Worse),NA,NA,NA,Yield-(A/B/C),NA,NA,durumwheat_eth_2015_Tigray,180,160,21,19,31.510873140172315,26.448582615505114,11.909318715740039,9.472137823022736,41,0,18.260512723905755,21.950912294440094,1.7026236637726002,48,7,8,5,3,1.7935330324702792,38.415157318115234,89.48103713989258,322.83594584465027,36.548238057948176,31.89858653093185,10.194956930305413,9.600242756460478,20,0,24.18881323414247,26.353281127642763,1.2654080870058757,20,1,0,0,0,0,0,0,0,40.34984729835557,37.15219263899768,11.07509788566957,10.263954581049369,18,0,28.512442356216805,29.274749412686,0.7692113119340235,18,1,0,0,0,0,0,0,0,36.548238057948176,26.448582615505114,11.909318715740039,9.472137823022736,62,0,18.940680087879556,26.353281127642763,2.504752761447012,48,7,8,5,3,1.5903248563775876,38.415157318115234,89.48103713989258,322.83594584465027,40.34984729835557,26.448582615505114,11.909318715740039,9.472137823022736,81,0,19.845038760757564,29.274749412686,3.6779183037752325,53,7,8,5,3,1.422184783456609,38.415157318115234,89.48103713989258,322.83594584465027,Eutric Cambisols,52.760277779999996,25.52805556,213
2014,Gimbichu,Tulu re'e,98,39.11913889,9.017111111,214462,208136,214306,Hetosa,4,3,1,2,16345,Meher-14,durumwheat,ETH,Overall_performance-(A/B/C),NA,NA,Overall_performance_VS_Local-(Best/Worse),NA,NA,NA,Yield-(A/B/C),NA,NA,durumwheat_eth_2014_Oromia,180,162,16,18,41.775324980422894,25.661088488645206,10.005066562255296,5.795618637431502,92,0,25.59193874424235,31.868445575567783,4.320501069323611,122,3,6,2,0,0.3604897631539239,10.668076515197754,32.481114864349365,64.8881573677063,41.808970242756466,41.659146436961656,10.47106499608459,10.085630383711834,15,0,31.474405899243003,31.70480031323415,0.1568234626657824,7,1,2,0,0,0.6072720652041228,8.069356918334961,8.069356918334961,13.967257499694824,41.58361785434616,40.294330462020405,10.568935003915474,10.506311667971815,17,0,30.46676355428624,31.077306186374344,0.42735839502612943,17,1,0,0,0,0,0,0,0,41.808970242756466,25.661088488645206,10.47106499608459,5.795618637431502,108,0,26.125173760889062,31.868445575567783,4.455278090574889,122,3,9,2,0,0.4366677970134566,10.668076515197754,32.481114864349365,88.64356279373169,41.808970242756466,25.661088488645206,10.568935003915474,5.795618637431502,126,0,26.529350922635157,31.868445575567783,4.431665995130772,122,3,9,2,0,0.3905002766243687,10.668076515197754,32.481114864349365,88.64356279373169,Eutric Cambisols,48.136250001,30.102027779000004,275
2014,Moret and Jiru,Burtilik,195,39.17536111,9.868805556,226973,208224,214306,Ude,3,1,2,4,16283,Meher-14,durumwheat,ETH,Overall_performance-(A/B/C),NA,NA,Overall_performance_VS_Local-(Best/Worse),NA,NA,NA,Yield-(A/B/C),NA,NA,durumwheat_eth_2014_Oromia,180,170,16,18,43.07396241190292,23.538786217697776,8.730000000000018,7.7115740015662055,79,0,22.314765329243347,34.81645262333591,6.079874910166122,53,5,10,3,4,2.0878874434365167,38.16667175292969,81.24333000183105,375.819739818573,44.328343774471456,43.60769772905239,8.40494909945187,8.250086139389248,15,0,35.82287914382666,36.03668754894285,0.17626157382977606,6,1,0,0,0,0.3845016749008842,4.9008893966674805,4.9008893966674805,8.843538522720337,44.16973375097889,43.706303837118256,8.816624902114373,8.450266249021167,17,0,35.34942558385922,35.71946750195772,0.26012062497937444,14,1,0,0,1,1.2527024745941162,30.06485939025879,30.06485939025879,30.06485939025879,44.328343774471456,23.538786217697776,8.730000000000018,7.7115740015662055,95,0,23.479050625410036,36.03668754894285,6.939134979196406,53,5,10,3,4,1.8948929967551396,38.16667175292969,81.24333000183105,384.66327834129333,44.328343774471456,23.538786217697776,8.816624902114373,7.7115740015662055,113,0,24.533642292009805,36.03668754894285,7.44003906784075,53,5,10,3,5,1.826996201460582,38.16667175292969,81.24333000183105,414.7281377315521,Haplic Nitisols,49.044166665999995,29.306555554,213
2014,Lume,Tikurgebru,57,39.26866667,8.775555556,208136,214306,6891,Hetosa,3,2,4,1,16271,Meher-14,durumwheat,ETH,Overall_performance-(A/B/C),NA,NA,Overall_performance_VS_Local-(Best/Worse),NA,NA,NA,Yield-(A/B/C),NA,NA,durumwheat_eth_2014_Oromia,180,169,18,18,36.89471417384487,26.615790916209882,10.70628425998438,6.592396241190327,73,0,21.00075269418653,28.003758809710128,3.241860845445924,83,4,8,6,6,2.176622099346585,37.025482177734375,65.567657470703125,391.79197788238525,40.17438527799536,37.269729835552084,9.512192638997663,8.909185591229482,17,0,29.641312819567894,30.662192638997702,0.7419526270927275,15,1,0,0,0,0.1298043624214504,2.9855003356933594,2.9855003356933594,2.9855003356933594,41.758700078308564,40.456358653093204,10.766722787783886,9.653179326546585,17,0,30.976819061218862,31.07871182458892,0.06678058296451249,17,1,0,0,0,0,0,0,0,40.17438527799536,26.615790916209882,10.70628425998438,6.592396241190327,91,0,21.829089052803532,30.662192638997702,3.998022654893427,83,4,8,6,6,1.9447166414683676,37.025482177734375,65.567657470703125,394.7774782180786,41.758700078308564,26.615790916209882,10.766722787783886,6.592396241190327,109,0,22.635044969828186,31.07871182458892,4.6165715589311676,83,4,8,6,6,1.7391078335598176,37.025482177734375,65.567657470703125,394.7774782180786,Eutric Leptosols,48.044222226,30.493111114,201
2013,M/selassie,Hoseya,818,39.13,13.66277778,208136,208304,236308,Assassa,2,1,4,3,15918,Meher-13,durumwheat,ETH,Overall_performance-(A/B/C),NA,NA,Overall_performance_VS_Local-(Best/Worse),NA,NA,NA,Yield-(A/B/C),NA,NA,durumwheat_eth_2013_Tigray,180,176,19,19,36.07326938136258,23.5072278778387,11.18668754894289,8.372067345340646,50,0,18.43626812842598,26.98997259201254,4.253897983070709,61,7,16,3,4,1.5744586083624097,32.017333984375,81.6964282989502,283.40254950523376,38.738480814408774,36.24950274079877,9.960994518402543,9.184001566170714,18,0,27.90936809362218,28.77748629600623,0.5866101792103661,18,1,0,0,0,0,0,0,0,40.84740015661712,39.0128347689897,10.683684416601432,10.033022709475343,18,0,29.739841860262782,30.16371574001569,0.34952771957473905,18,1,0,0,0,0,0,0,0,38.738480814408774,23.5072278778387,11.18668754894289,8.372067345340646,69,0,19.359501469294155,28.77748629600623,4.923382616648583,80,7,16,3,4,1.3960716724395752,32.017333984375,81.6964282989502,283.40254950523376,40.84740015661712,23.5072278778387,11.18668754894289,8.372067345340646,88,0,20.281342917856904,30.16371574001569,5.549615416452906,99,7,16,3,4,1.248469381080325,32.017333984375,81.6964282989502,283.40254950523376,Eutric Cambisols,52.79277778,25.467222220000004,213
2013,Lemeat,Mysedri,771,39.14416667,13.61611111,227542,208281,222360,Assassa,4,2,3,1,15918,Meher-13,durumwheat,ETH,Overall_performance-(A/B/C),NA,NA,Overall_performance_VS_Local-(Best/Worse),NA,NA,NA,Yield-(A/B/C),NA,NA,durumwheat_eth_2013_Tigray,180,175,19,19,37.08679718089274,21.067106499608446,11.281386061080672,8.473445575567764,79,0,18.3585250992358,27.935552075176197,5.567432041483161,60,7,12,4,3,1.716343785656823,37.392242431640625,88.74651145935059,308.94188141822815,38.32751370399372,37.18246671887236,10.031765857478467,9.287196554424424,18,0,28.034035934916915,28.295747846515255,0.14527735445195142,18,1,0,0,0,0,0,0,0,39.76808927173069,38.46346515270164,10.786335160532563,10.097223962411908,18,0,28.59563864961281,28.981754111198125,0.18742798998126045,18,1,0,0,0,0,0,0,0,38.32751370399372,21.067106499608446,11.281386061080672,8.473445575567764,98,0,19.31036971366665,28.295747846515255,6.022561705114192,79,7,12,4,3,1.5218811892523554,37.392242431640625,88.74651145935059,308.94188141822815,39.76808927173069,21.067106499608446,11.281386061080672,8.473445575567764,117,0,20.141291721458003,28.981754111198125,6.328888578265459,98,7,12,4,3,1.3609774511816217,37.392242431640625,88.74651145935059,308.94188141822815,Eutric Cambisols,52.760277779999996,25.52805556,213
2015,M/selassie,Guderbo,497,39.13,13.66277778,222542,214357,6856B,Assassa,3,4,2,1,16648,Meher-15,durumwheat,ETH,Overall_performance-(A/B/C),NA,NA,Overall_performance_VS_Local-(Best/Worse),NA,NA,NA,Yield-(A/B/C),NA,NA,durumwheat_eth_2015_Tigray,180,151,22,21,32.01907595927961,28.407713390759582,11.930000000000007,9.39213782302275,84,0,19.332836204646306,21.69574001566164,1.3556566097370377,48,7,10,4,3,1.6693915433353848,37.252166748046875,81.47297668457031,300.49047780036926,35.89151135473761,31.349710258418092,9.818715740015694,9.407243539545835,21,0,23.60369840026844,26.072795614721915,1.2715472106064591,21,1,0,0,0,0,0,0,0,38.759299138606146,36.23447924823801,10.766104150352419,9.902169146436979,20,0,27.21536119812056,27.993194988253727,0.5654746282448828,20,1,0,0,0,0,0,0,0,35.89151135473761,28.407713390759582,11.930000000000007,9.39213782302275,106,0,19.86873372366192,26.072795614721915,1.9436515584387888,48,7,10,4,3,1.4802486591151196,37.252166748046875,81.47297668457031,300.49047780036926,38.759299138606146,28.407713390759582,11.930000000000007,9.39213782302275,127,0,20.66310182949837,27.993194988253727,2.93191713583349,48,7,10,4,3,1.3237465982395122,37.252166748046875,81.47297668457031,300.49047780036926,Eutric Cambisols,52.79277778,25.467222220000004,213
2015,M/selassie,Hoseya,480,39.13,13.66277778,208328,222542,Assassa,208136,2,3,1,4,16648,Meher-15,durumwheat,ETH,Overall_performance-(A/B/C),NA,NA,Overall_performance_VS_Local-(Best/Worse),NA,NA,NA,Yield-(A/B/C),NA,NA,durumwheat_eth_2015_Tigray,180,151,22,21,32.01907595927961,28.407713390759582,11.930000000000007,9.39213782302275,84,0,19.332836204646306,21.69574001566164,1.3556566097370377,48,7,10,4,3,1.6693915433353848,37.252166748046875,81.47297668457031,300.49047780036926,35.89151135473761,31.349710258418092,9.818715740015694,9.407243539545835,21,0,23.60369840026844,26.072795614721915,1.2715472106064591,21,1,0,0,0,0,0,0,0,38.759299138606146,36.23447924823801,10.766104150352419,9.902169146436979,20,0,27.21536119812056,27.993194988253727,0.5654746282448828,20,1,0,0,0,0,0,0,0,35.89151135473761,28.407713390759582,11.930000000000007,9.39213782302275,106,0,19.86873372366192,26.072795614721915,1.9436515584387888,48,7,10,4,3,1.4802486591151196,37.252166748046875,81.47297668457031,300.49047780036926,38.759299138606146,28.407713390759582,11.930000000000007,9.39213782302275,127,0,20.66310182949837,27.993194988253727,2.93191713583349,48,7,10,4,3,1.3237465982395122,37.252166748046875,81.47297668457031,300.49047780036926,Eutric Cambisols,52.79277778,25.467222220000004,213
2015,M/selassie,Hoseya,479,39.13,13.66277778,236308,208281,Assassa,208474,2,3,4,1,16648,Meher-15,durumwheat,ETH,Overall_performance-(A/B/C),NA,NA,Overall_performance_VS_Local-(Best/Worse),NA,NA,NA,Yield-(A/B/C),NA,NA,durumwheat_eth_2015_Tigray,180,151,22,21,32.01907595927961,28.407713390759582,11.930000000000007,9.39213782302275,84,0,19.332836204646306,21.69574001566164,1.3556566097370377,48,7,10,4,3,1.6693915433353848,37.252166748046875,81.47297668457031,300.49047780036926,35.89151135473761,31.349710258418092,9.818715740015694,9.407243539545835,21,0,23.60369840026844,26.072795614721915,1.2715472106064591,21,1,0,0,0,0,0,0,0,38.759299138606146,36.23447924823801,10.766104150352419,9.902169146436979,20,0,27.21536119812056,27.993194988253727,0.5654746282448828,20,1,0,0,0,0,0,0,0,35.89151135473761,28.407713390759582,11.930000000000007,9.39213782302275,106,0,19.86873372366192,26.072795614721915,1.9436515584387888,48,7,10,4,3,1.4802486591151196,37.252166748046875,81.47297668457031,300.49047780036926,38.759299138606146,28.407713390759582,11.930000000000007,9.39213782302275,127,0,20.66310182949837,27.993194988253727,2.93191713583349,48,7,10,4,3,1.3237465982395122,37.252166748046875,81.47297668457031,300.49047780036926,Eutric Cambisols,52.79277778,25.467222220000004,213
2015,M/selassie,Guderbo,498,39.13,13.66277778,206551,222360,Assassa,208136,4,3,1,2,16648,Meher-15,durumwheat,ETH,Overall_performance-(A/B/C),NA,NA,Overall_performance_VS_Local-(Best/Worse),NA,NA,NA,Yield-(A/B/C),NA,NA,durumwheat_eth_2015_Tigray,180,151,22,21,32.01907595927961,28.407713390759582,11.930000000000007,9.39213782302275,84,0,19.332836204646306,21.69574001566164,1.3556566097370377,48,7,10,4,3,1.6693915433353848,37.252166748046875,81.47297668457031,300.49047780036926,35.89151135473761,31.349710258418092,9.818715740015694,9.407243539545835,21,0,23.60369840026844,26.072795614721915,1.2715472106064591,21,1,0,0,0,0,0,0,0,38.759299138606146,36.23447924823801,10.766104150352419,9.902169146436979,20,0,27.21536119812056,27.993194988253727,0.5654746282448828,20,1,0,0,0,0,0,0,0,35.89151135473761,28.407713390759582,11.930000000000007,9.39213782302275,106,0,19.86873372366192,26.072795614721915,1.9436515584387888,48,7,10,4,3,1.4802486591151196,37.252166748046875,81.47297668457031,300.49047780036926,38.759299138606146,28.407713390759582,11.930000000000007,9.39213782302275,127,0,20.66310182949837,27.993194988253727,2.93191713583349,48,7,10,4,3,1.3237465982395122,37.252166748046875,81.47297668457031,300.49047780036926,Eutric Cambisols,52.79277778,25.467222220000004,213
2015,M/selassie,Hoseya,484,39.13,13.66277778,227542,222859,208304,Assassa,4,1,2,3,16648,Meher-15,durumwheat,ETH,Overall_performance-(A/B/C),NA,NA,Overall_performance_VS_Local-(Best/Worse),NA,NA,NA,Yield-(A/B/C),NA,NA,durumwheat_eth_2015_Tigray,180,151,22,21,32.01907595927961,28.407713390759582,11.930000000000007,9.39213782302275,84,0,19.332836204646306,21.69574001566164,1.3556566097370377,48,7,10,4,3,1.6693915433353848,37.252166748046875,81.47297668457031,300.49047780036926,35.89151135473761,31.349710258418092,9.818715740015694,9.407243539545835,21,0,23.60369840026844,26.072795614721915,1.2715472106064591,21,1,0,0,0,0,0,0,0,38.759299138606146,36.23447924823801,10.766104150352419,9.902169146436979,20,0,27.21536119812056,27.993194988253727,0.5654746282448828,20,1,0,0,0,0,0,0,0,35.89151135473761,28.407713390759582,11.930000000000007,9.39213782302275,106,0,19.86873372366192,26.072795614721915,1.9436515584387888,48,7,10,4,3,1.4802486591151196,37.252166748046875,81.47297668457031,300.49047780036926,38.759299138606146,28.407713390759582,11.930000000000007,9.39213782302275,127,0,20.66310182949837,27.993194988253727,2.93191713583349,48,7,10,4,3,1.3237465982395122,37.252166748046875,81.47297668457031,300.49047780036926,Eutric Cambisols,52.79277778,25.467222220000004,213
2013,Micheal Abi,Hadnet,676,39.19,13.61638889,222360,Assassa,222542,227542,3,2,1,4,15918,Meher-13,durumwheat,ETH,Overall_performance-(A/B/C),NA,NA,Overall_performance_VS_Local-(Best/Worse),NA,NA,NA,Yield-(A/B/C),NA,NA,durumwheat_eth_2013_Tigray,180,164,19,20,36.49144087705564,23.98758809710264,10.670000000000016,8.452067345340687,82,0,20.122549014897814,27.92608065779169,4.666543945030417,49,7,11,8,2,1.5867025242911446,35.2607536315918,79.89838790893555,285.606454372406,38.59986687548946,36.68094361785438,9.018034455755693,8.597909162098713,18,0,28.848666144609748,29.581832419733768,0.4417259121367049,18,1,0,0,0,0,0,0,0,40.55530931871576,38.9120516836335,9.782967893500427,9.08852779953016,19,0,30.25938301116927,30.77234142521533,0.23478693289691746,19,1,0,0,0,0,0,0,0,38.59986687548946,23.98758809710264,10.670000000000016,8.452067345340687,101,0,21.02874336313645,29.581832419733768,5.157210267357789,68,7,11,8,2,1.4069283466620985,35.2607536315918,79.89838790893555,285.606454372406,40.55530931871576,23.98758809710264,10.670000000000016,8.452067345340687,121,0,21.939912116113703,30.77234142521533,5.616888493440323,88,7,11,8,2,1.2581782130942996,35.2607536315918,79.89838790893555,285.606454372406,Eutric Vertisols,52.806388889999994,25.573611109999998,213
2013,Micheal Abi,Adi kunti,663,39.19722222,13.61333333,208279,Assassa,236308,222542,2,4,3,1,15918,Meher-13,durumwheat,ETH,Overall_performance-(A/B/C),NA,NA,Overall_performance_VS_Local-(Best/Worse),NA,NA,NA,Yield-(A/B/C),NA,NA,durumwheat_eth_2013_Tigray,180,160,19,19,36.715019577133916,23.390912294440074,11.086969459671135,9.112067345340655,82,0,19.596679767339904,27.503104933437726,4.944168531891429,45,7,11,8,2,1.5867025242911446,35.2607536315918,79.89838790893555,285.606454372406,38.618707909162104,36.88621769772904,9.588394675019616,9.237090837901357,18,0,28.354599538849705,29.03031323414249,0.4456260569050268,18,1,0,0,0,0,0,0,0,40.42346906812842,38.83264682850432,10.22673453406423,9.64754111198125,18,0,29.799991734099,30.19673453406419,0.3183982598875591,18,1,0,0,0,0,0,0,0,38.618707909162104,23.390912294440074,11.086969459671135,9.112067345340655,101,0,20.52714039664591,29.03031323414249,5.397133686602957,64,7,11,8,2,1.4069283466620985,35.2607536315918,79.89838790893555,285.606454372406,40.42346906812842,23.390912294440074,11.086969459671135,9.112067345340655,120,0,21.417939929005538,30.19673453406419,5.812783352536577,83,7,11,8,2,1.2581782130942996,35.2607536315918,79.89838790893555,285.606454372406,Eutric Vertisols,52.810555550000004,25.58388889,213
